paper_id,rank,topic,score,subfield,field,domain
https://openalex.org/W4402923709,2,Wildlife Ecology and Conservation,0.9793000221252441,Ecology,Environmental Science,Physical Sciences
https://openalex.org/W4402923709,3,Avian ecology and behavior,0.9708999991416931,Ecology,Environmental Science,Physical Sciences
https://openalex.org/W3135190335,1,Parental Involvement in Education,0.9969000220298767,Education,Social Sciences,Social Sciences
https://openalex.org/W3135190335,2,School Choice and Performance,0.9955999851226807,Education,Social Sciences,Social Sciences
https://openalex.org/W3135190335,3,Global Educational Reforms and Inequalities,0.9889000058174133,Demography,Social Sciences,Social Sciences
https://openalex.org/W4401126245,1,Auction Theory and Applications,0.9994999766349792,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4401126245,2,Digital Platforms and Economics,0.9991000294685364,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4401126245,3,Consumer Market Behavior and Pricing,0.9988999962806702,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4399157404,1,Intergenerational Family Dynamics and Caregiving,0.9919000267982483,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4399157404,2,Intergenerational and Educational Inequality Studies,0.9915000200271606,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4399157404,3,Migration and Labor Dynamics,0.9825999736785889,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4307731535,1,Employment and Welfare Studies,0.9975000023841858,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W4307731535,2,Agricultural risk and resilience,0.9797000288963318,Soil Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W4307731535,3,"Income, Poverty, and Inequality",0.9722999930381775,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4221074652,1,Electoral Systems and Political Participation,0.9980000257492065,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W4221074652,2,Media Influence and Politics,0.9934999942779541,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4221074652,3,Housing Market and Economics,0.9800999760627747,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4281753073,1,Microfinance and Financial Inclusion,0.9995999932289124,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4281753073,2,"Financial Literacy, Pension, Retirement Analysis",0.9958000183105469,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4281753073,3,"Poverty, Education, and Child Welfare",0.9872999787330627,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4307731530,1,Labor market dynamics and wage inequality,0.9987000226974487,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4307731530,2,School Choice and Performance,0.996999979019165,Education,Social Sciences,Social Sciences
https://openalex.org/W4307731530,3,Education Systems and Policy,0.9743000268936157,Education,Social Sciences,Social Sciences
https://openalex.org/W4396512506,1,"Financial Literacy, Pension, Retirement Analysis",0.9983999729156494,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4396512506,2,Microfinance and Financial Inclusion,0.9884999990463257,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4396512506,3,Fiscal Policy and Economic Growth,0.9632999897003174,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4403893140,1,Digital Platforms and Economics,0.994700014591217,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4403893140,2,Microfinance and Financial Inclusion,0.9749000072479248,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4403893140,3,ICT Impact and Policies,0.9649999737739563,Media Technology,Engineering,Physical Sciences
https://openalex.org/W4295883415,1,Land Rights and Reforms,0.9983999729156494,Soil Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W4295883415,2,Economic and Environmental Valuation,0.9947999715805054,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4295883415,3,Housing Market and Economics,0.9927999973297119,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3151426590,1,Urban Transport and Accessibility,0.9998999834060669,Transportation,Social Sciences,Social Sciences
https://openalex.org/W3151426590,2,Transportation Planning and Optimization,0.9998999834060669,Transportation,Social Sciences,Social Sciences
https://openalex.org/W3151426590,3,Human Mobility and Location-Based Analysis,0.9994000196456909,Transportation,Social Sciences,Social Sciences
https://openalex.org/W4400086565,1,Firm Innovation and Growth,0.9998999834060669,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4400086565,2,Entrepreneurship Studies and Influences,0.9983000159263611,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4400086565,3,Labor market dynamics and wage inequality,0.9886000156402588,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3150924798,1,COVID-19 epidemiological studies,0.9966999888420105,Modeling and Simulation,Mathematics,Physical Sciences
https://openalex.org/W3150924798,2,COVID-19 Pandemic Impacts,0.9930999875068665,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3150924798,3,Mathematical and Theoretical Epidemiology and Ecology Models,0.9508000016212463,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences
https://openalex.org/W4283360615,1,School Choice and Performance,0.9975000023841858,Education,Social Sciences,Social Sciences
https://openalex.org/W4283360615,2,Experimental Behavioral Economics Studies,0.9916999936103821,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4283360615,3,Decision-Making and Behavioral Economics,0.980400025844574,General Decision Sciences,Decision Sciences,Social Sciences
https://openalex.org/W4400086859,1,Economic Theory and Policy,0.9952999949455261,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4400086859,2,Economic Growth and Productivity,0.9939000010490417,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4400086859,3,Global trade and economics,0.9925000071525574,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4378808285,1,Media Influence and Politics,0.9997000098228455,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4378808285,2,Electoral Systems and Political Participation,0.9534000158309937,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W4378808285,3,"Culture, Economy, and Development Studies",0.9427000284194946,Demography,Social Sciences,Social Sciences
https://openalex.org/W4391333201,1,"Culture, Economy, and Development Studies",0.9970999956130981,Demography,Social Sciences,Social Sciences
https://openalex.org/W4391333201,2,Social and Intergroup Psychology,0.9815999865531921,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4391333201,3,Media Influence and Politics,0.9811999797821045,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W3168661866,1,"Banking stability, regulation, efficiency",0.9973999857902527,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3168661866,2,Economic Theory and Policy,0.9940000176429749,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3168661866,3,Monetary Policy and Economic Impact,0.9930999875068665,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3125924389,1,Education Systems and Policy,0.9733999967575073,Education,Social Sciences,Social Sciences
https://openalex.org/W3125924389,2,Economic Growth and Productivity,0.9695000052452087,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3125924389,3,Labor market dynamics and wage inequality,0.9506000280380249,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4399177966,1,Monetary Policy and Economic Impact,0.9994999766349792,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4399177966,2,Global Financial Crisis and Policies,0.9994000196456909,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4399177966,3,Economic theories and models,0.9944999814033508,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4405889121,1,Coastal and Marine Management,0.9896000027656555,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences
https://openalex.org/W4405889121,2,Economic Zones and Regional Development,0.9764000177383423,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4405889121,3,Regional Economics and Spatial Analysis,0.9692999720573425,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3124710478,1,Economic Growth and Productivity,0.998199999332428,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3124710478,2,Economic theories and models,0.9921000003814697,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3124710478,3,"Income, Poverty, and Inequality",0.989799976348877,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W3160655129,1,Economic theories and models,0.9987999796867371,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
