level1,level2,institution_name,paper_count
Micro,Game Theory & Mechanism Design,University of Zurich,1
Micro,Game Theory & Mechanism Design,University of the District of Columbia,1
Micro,Game Theory & Mechanism Design,Universität Innsbruck,1
Micro,Game Theory & Mechanism Design,Université Paris 1 Panthéon-Sorbonne,1
Micro,Game Theory & Mechanism Design,Université de Montréal,1
Micro,Game Theory & Mechanism Design,Vanderbilt University,1
Micro,Game Theory & Mechanism Design,Washington University in St. Louis,1
Micro,Game Theory & Mechanism Design,Yeshiva University,1
Micro,General Economic Theory,National Bureau of Economic Research,12
Micro,General Economic Theory,University of Chicago,9
Micro,General Economic Theory,Princeton University,7
Micro,General Economic Theory,New York University,6
Micro,General Economic Theory,Stanford University,6
Micro,General Economic Theory,Columbia University,5
Micro,General Economic Theory,London School of Economics and Political Science,5
Micro,General Economic Theory,Massachusetts Institute of Technology,5
Micro,General Economic Theory,University College London,5
Micro,General Economic Theory,University of Rochester,5
Micro,General Economic Theory,Centre for Economic Policy Research,4
Micro,General Economic Theory,Center for Economic and Policy Research,3
Micro,General Economic Theory,Northwestern University,3
Micro,General Economic Theory,"University of California, Berkeley",3
Micro,General Economic Theory,Barcelona School of Economics,2
Micro,General Economic Theory,Boston University,2
Micro,General Economic Theory,Brown University,2
Micro,General Economic Theory,Federal Reserve Bank of Philadelphia,2
Micro,General Economic Theory,Frankfurt School of Finance & Management,2
Micro,General Economic Theory,Paris School of Economics,2
Micro,General Economic Theory,Renmin University of China,2
Micro,General Economic Theory,University of Bonn,2
Micro,General Economic Theory,"University of California, Irvine",2
Micro,General Economic Theory,"University of California, Los Angeles",2
Micro,General Economic Theory,University of Hong Kong,2
Micro,General Economic Theory,University of Oxford,2
Micro,General Economic Theory,University of Pennsylvania,2
Micro,General Economic Theory,Yale University,2
Micro,General Economic Theory,Adam Smith Institute,1
Micro,General Economic Theory,Bamenda University of Science and Technology,1
Micro,General Economic Theory,Bank of Canada,1
Micro,General Economic Theory,Bank of England,1
Micro,General Economic Theory,Bank of Finland,1
Micro,General Economic Theory,Banque de France,1
Micro,General Economic Theory,Boston College,1
Micro,General Economic Theory,Brandeis University,1
Micro,General Economic Theory,California Institute of Technology,1
Micro,General Economic Theory,Centre National pour la Recherche Scientifique et Technique (CNRST),1
Micro,General Economic Theory,Centre de Recerca en Economia Internacional,1
Micro,General Economic Theory,"City, University of London",1
Micro,General Economic Theory,Collegio Carlo Alberto,1
Micro,General Economic Theory,Duke University,1
Micro,General Economic Theory,Ecolab (Germany),1
Micro,General Economic Theory,Ecolab (United Kingdom),1
Micro,General Economic Theory,Economic Policy Institute,1
Micro,General Economic Theory,Einaudi Institute for Economics and Finance,1
Micro,General Economic Theory,Emory University,1
Micro,General Economic Theory,Escola Brasileira de Economia e Finanças,1
Micro,General Economic Theory,Federal Reserve,1
Micro,General Economic Theory,Federal Reserve Bank of Cleveland,1
Micro,General Economic Theory,Federal Reserve Bank of Minneapolis,1
Micro,General Economic Theory,Federal Reserve Bank of St. Louis,1
Micro,General Economic Theory,Georgetown University,1
Micro,General Economic Theory,Ghent University Hospital,1
Micro,General Economic Theory,Goethe University Frankfurt,1
Micro,General Economic Theory,Halle Institute for Economic Research,1
Micro,General Economic Theory,Harvard University,1
Micro,General Economic Theory,Hoover Institution,1
Micro,General Economic Theory,IPAG Business School,1
Micro,General Economic Theory,Institució Catalana de Recerca i Estudis Avançats,1
Micro,General Economic Theory,Institut d'Etudes Politiques de Paris,1
Micro,General Economic Theory,Institute for Fiscal Studies,1
Micro,General Economic Theory,Institute for Social and Economic Research,1
Micro,General Economic Theory,Institute of Economic Research of the Slovak Academy of Sciences,1
Micro,General Economic Theory,Instituto Superior de Gestão,1
Micro,General Economic Theory,Instituto de Engenharia de Sistemas e Computadores Investigação e Desenvolvimento,1
Micro,General Economic Theory,Karlsruhe Institute of Technology,1
Micro,General Economic Theory,Kyoto University,1
Micro,General Economic Theory,Libera Università Internazionale degli Studi Sociali Guido Carli,1
Micro,General Economic Theory,London Business School,1
Micro,General Economic Theory,Loyola Marymount University,1
Micro,General Economic Theory,Peking University,1
Micro,General Economic Theory,Process Systems Enterprise (United Kingdom),1
Micro,General Economic Theory,Royal Holloway University of London,1
Micro,General Economic Theory,Rutgers Sexual and Reproductive Health and Rights,1
Micro,General Economic Theory,Science Oxford,1
Micro,General Economic Theory,Simon Fraser University,1
Micro,General Economic Theory,Stony Brook University,1
Micro,General Economic Theory,The University of Melbourne,1
Micro,General Economic Theory,The University of Osaka,1
Micro,General Economic Theory,The University of Texas at Austin,1
Micro,General Economic Theory,Tongji University,1
Micro,General Economic Theory,Toulouse School of Economics,1
Micro,General Economic Theory,UCLA Health,1
Micro,General Economic Theory,Universidade Católica Portuguesa,1
Micro,General Economic Theory,Universitat Pompeu Fabra,1
Micro,General Economic Theory,University of Bern,1
Micro,General Economic Theory,University of Bologna,1
Micro,General Economic Theory,"University of California, Davis",1
Micro,General Economic Theory,University of Colorado Boulder,1
Micro,General Economic Theory,University of Edinburgh,1
Micro,General Economic Theory,University of Essex,1
Micro,General Economic Theory,University of Glasgow,1
Micro,General Economic Theory,University of Groningen,1
Micro,General Economic Theory,University of Michigan,1
Micro,General Economic Theory,University of Minnesota System,1
Micro,General Economic Theory,University of Nottingham,1
Micro,General Economic Theory,University of Pittsburgh,1
Micro,General Economic Theory,University of Toronto,1
Micro,General Economic Theory,University of Turin,1
Micro,General Economic Theory,University of Wisconsin System,1
Micro,General Economic Theory,Washington University in St. Louis,1
Micro,General Economic Theory,Western University,1
Micro,General Economic Theory,École des hautes études en sciences sociales,1
Micro,Industrial Organization & Competition,Center for Economic and Policy Research,11
Micro,Industrial Organization & Competition,National Bureau of Economic Research,11
Micro,Industrial Organization & Competition,University of Chicago,11
Micro,Industrial Organization & Competition,Harvard University,7
Micro,Industrial Organization & Competition,Massachusetts Institute of Technology,6
Micro,Industrial Organization & Competition,Stanford University,6
Micro,Industrial Organization & Competition,University of Wisconsin–Madison,6
Micro,Industrial Organization & Competition,Yale University,6
Micro,Industrial Organization & Competition,Centre for Economic Policy Research,5
Micro,Industrial Organization & Competition,Cornell University,5
Micro,Industrial Organization & Competition,New York University,5
Micro,Industrial Organization & Competition,Toulouse School of Economics,5
Micro,Industrial Organization & Competition,"University of California, Berkeley",5
Micro,Industrial Organization & Competition,Economic Policy Institute,4
Micro,Industrial Organization & Competition,Princeton University,4
Micro,Industrial Organization & Competition,Dartmouth College,3
Micro,Industrial Organization & Competition,Northwestern University,3
Micro,Industrial Organization & Competition,The University of Texas at Austin,3
Micro,Industrial Organization & Competition,University College London,3
Micro,Industrial Organization & Competition,"University of Maryland, College Park",3
Micro,Industrial Organization & Competition,Bocconi University,2
Micro,Industrial Organization & Competition,Boston University,2
Micro,Industrial Organization & Competition,Columbia University,2
Micro,Industrial Organization & Competition,Dartmouth Hospital,2
Micro,Industrial Organization & Competition,Federal Reserve Bank of Minneapolis,2
Micro,Industrial Organization & Competition,Federal Reserve Board of Governors,2
Micro,Industrial Organization & Competition,Georgetown University,2
Micro,Industrial Organization & Competition,IESE Business School,2
Micro,Industrial Organization & Competition,Inter-American Development Bank,2
Micro,Industrial Organization & Competition,Johns Hopkins University,2
Micro,Industrial Organization & Competition,Paris School of Economics,2
Micro,Industrial Organization & Competition,Queen's University,2
Micro,Industrial Organization & Competition,The University of Melbourne,2
Micro,Industrial Organization & Competition,University of Arizona,2
Micro,Industrial Organization & Competition,University of Mannheim,2
Micro,Industrial Organization & Competition,University of Minnesota,2
Micro,Industrial Organization & Competition,University of Notre Dame,2
Micro,Industrial Organization & Competition,University of Pennsylvania,2
Micro,Industrial Organization & Competition,University of Rochester,2
Micro,Industrial Organization & Competition,University of Toronto,2
Micro,Industrial Organization & Competition,University of Virginia,2
Micro,Industrial Organization & Competition,Amazon (United States),1
Micro,Industrial Organization & Competition,American University,1
Micro,Industrial Organization & Competition,Australian National University,1
Micro,Industrial Organization & Competition,Australian Regenerative Medicine Institute,1
Micro,Industrial Organization & Competition,Australian Taxation Office,1
Micro,Industrial Organization & Competition,Babeș-Bolyai University,1
Micro,Industrial Organization & Competition,Boston College,1
Micro,Industrial Organization & Competition,Brown University,1
Micro,Industrial Organization & Competition,CY Cergy Paris Université,1
Micro,Industrial Organization & Competition,"California State University, Fullerton",1
Micro,Industrial Organization & Competition,Cemmap,1
Micro,Industrial Organization & Competition,Centre National pour la Recherche Scientifique et Technique (CNRST),1
Micro,Industrial Organization & Competition,Centre de Recherche en Économie et Statistique,1
Micro,Industrial Organization & Competition,Charles University,1
Micro,Industrial Organization & Competition,"Chinese University of Hong Kong, Shenzhen",1
Micro,Industrial Organization & Competition,"City, University of London",1
Micro,Industrial Organization & Competition,Clemson University,1
Micro,Industrial Organization & Competition,Collège de France,1
Micro,Industrial Organization & Competition,Czech Academy of Sciences,1
Micro,Industrial Organization & Competition,"Czech Academy of Sciences, Economics Institute",1
Micro,Industrial Organization & Competition,Duke University,1
Micro,Industrial Organization & Competition,Dyson (United Kingdom),1
Micro,Industrial Organization & Competition,ENSAE Paris,1
Micro,Industrial Organization & Competition,Ecclesia College,1
Micro,Industrial Organization & Competition,Federal Reserve Bank of Philadelphia,1
Micro,Industrial Organization & Competition,Federal Reserve Bank of Richmond,1
Micro,Industrial Organization & Competition,Federal Reserve Bank of San Francisco,1
Micro,Industrial Organization & Competition,Federal Reserve Bank of St. Louis,1
Micro,Industrial Organization & Competition,Franklin W. Olin College of Engineering,1
Micro,Industrial Organization & Competition,Friedrich-Alexander-Universität Erlangen-Nürnberg,1
Micro,Industrial Organization & Competition,Fundação Getulio Vargas,1
Micro,Industrial Organization & Competition,Gobierno de Navarra,1
Micro,Industrial Organization & Competition,HEC Paris,1
Micro,Industrial Organization & Competition,HEC Paris in Qatar,1
Micro,Industrial Organization & Competition,HSBC Holdings,1
Micro,Industrial Organization & Competition,Her Majesty's Revenue and Customs,1
Micro,Industrial Organization & Competition,INSEAD,1
Micro,Industrial Organization & Competition,Indiana University,1
Micro,Industrial Organization & Competition,Institut d'Etudes Politiques de Paris,1
Micro,Industrial Organization & Competition,Institut für Arbeitsmarkt und Berufsforschung,1
Micro,Industrial Organization & Competition,Institute and Faculty of Actuaries,1
Micro,Industrial Organization & Competition,International Finance Corporation,1
Micro,Industrial Organization & Competition,Jinan University,1
Micro,Industrial Organization & Competition,Koç University,1
Micro,Industrial Organization & Competition,London Business School,1
Micro,Industrial Organization & Competition,Madison Group (United States),1
Micro,Industrial Organization & Competition,Max Planck Institute for Behavioral Economics,1
Micro,Industrial Organization & Competition,McMaster University,1
Micro,Industrial Organization & Competition,Michigan State University,1
Micro,Industrial Organization & Competition,Monash University,1
Micro,Industrial Organization & Competition,National Bank of Belgium,1
Micro,Industrial Organization & Competition,National University of Singapore,1
Micro,Industrial Organization & Competition,New School,1
Micro,Industrial Organization & Competition,Organisation de Coopération et de Développement Economiques,1
Micro,Industrial Organization & Competition,Peking University,1
Micro,Industrial Organization & Competition,Pennsylvania State University,1
Micro,Industrial Organization & Competition,Queen Mary University of London,1
Micro,Industrial Organization & Competition,Rutgers Sexual and Reproductive Health and Rights,1
Micro,Industrial Organization & Competition,"Rutgers, The State University of New Jersey",1
Micro,Industrial Organization & Competition,Sapientia Hungarian University of Transylvania,1
Micro,Industrial Organization & Competition,Science Oxford,1
Micro,Industrial Organization & Competition,Stockholm University,1
Micro,Industrial Organization & Competition,Sun Yat-sen University,1
Micro,Industrial Organization & Competition,Swissmedic,1
Micro,Industrial Organization & Competition,Texas A&M University,1
Micro,Industrial Organization & Competition,The King's College,1
Micro,Industrial Organization & Competition,The University of Tokyo,1
Micro,Industrial Organization & Competition,Tinbergen Institute,1
Micro,Industrial Organization & Competition,Tsinghua University,1
Micro,Industrial Organization & Competition,Télécom Paris,1
Micro,Industrial Organization & Competition,UCLA Health,1
Micro,Industrial Organization & Competition,United States Census Bureau,1
Micro,Industrial Organization & Competition,Universidad Carlos III de Madrid,1
Micro,Industrial Organization & Competition,Universidad Pública de Navarra (UPNA),1
Micro,Industrial Organization & Competition,University of Bonn,1
Micro,Industrial Organization & Competition,"University of California, Irvine",1
Micro,Industrial Organization & Competition,"University of California, Los Angeles",1
Micro,Industrial Organization & Competition,"University of California, Santa Barbara",1
Micro,Industrial Organization & Competition,University of Copenhagen,1
Micro,Industrial Organization & Competition,University of Exeter,1
Micro,Industrial Organization & Competition,University of Georgia,1
Micro,Industrial Organization & Competition,University of Groningen,1
Micro,Industrial Organization & Competition,University of Jinan,1
Micro,Industrial Organization & Competition,University of Liverpool,1
Micro,Industrial Organization & Competition,University of Minnesota System,1
Micro,Industrial Organization & Competition,University of Mons,1
Micro,Industrial Organization & Competition,University of Oregon,1
Micro,Industrial Organization & Competition,University of Oslo,1
Micro,Industrial Organization & Competition,University of Oxford,1
Micro,Industrial Organization & Competition,University of Pittsburgh,1
Micro,Industrial Organization & Competition,University of South Carolina,1
Micro,Industrial Organization & Competition,University of St.Gallen,1
Micro,Industrial Organization & Competition,University of Surrey,1
Micro,Industrial Organization & Competition,University of Utah,1
Micro,Industrial Organization & Competition,University of Warwick,1
Micro,Industrial Organization & Competition,University of Wisconsin System,1
Micro,Industrial Organization & Competition,University of Zurich,1
Micro,Industrial Organization & Competition,Università della Svizzera italiana,1
Micro,Industrial Organization & Competition,Université Libre de Bruxelles,1
Micro,Industrial Organization & Competition,Vrije Universiteit Amsterdam,1
Micro,Industrial Organization & Competition,W.E. Upjohn Institute for Employment Research,1
Micro,Industrial Organization & Competition,Washington University in St. Louis,1
Micro,Industrial Organization & Competition,West Virginia University,1
Micro,Industrial Organization & Competition,World Bank Group,1
